Start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2,-2,-2,-2,-2,-2,109,109,109,109,101,101,101,101,-2,-2,111,101,101,109,-2,-2,-2,-2,-2,-2,111,-2,-2,-2,111,-2,-2,109,109,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
-2,-2,-2,-2,-2,-2,109,109,109,120,200,200,200,200,201,201,201,100,109,120,109,109,109,109,201,201,201,201,201,201,201,220,109,109,109,101,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
-2,-2,-2,-2,-2,101,101,120,109,209,-2,-2,-2,-2,-2,-2,-2,209,209,209,209,209,220,209,-2,-2,-2,-2,-2,-2,-2,-2,209,220,201,201,201,-2,-2,-2,-2,-2,-2,-2,-2,-2
-2,-2,-2,-2,101,100,100,101,210,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,209,209,201,210,-2,-2,-2,-2,-2,-2,7,-2,-2,-2,210,200,200,200,101,-2,-2,-2,-2,-2,-2,-2,-2
-2,101,101,101,100,100,100,100,210,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,210,201,200,210,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,210,200,200,200,100,101,101,-2,-2,-2,-2,-2,-2
101,100,100,100,100,100,100,100,210,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,210,200,200,210,-2,97,-2,-2,-2,-2,-2,-2,-2,-2,210,200,200,200,100,100,100,101,101,-2,-2,-2,101
100,100,100,100,100,100,100,100,211,152,112,90,152,-2,152,112,-2,152,-2,211,200,200,211,152,-2,152,-2,112,152,-2,-2,112,152,211,200,200,200,100,100,100,100,100,101,101,101,100
100,100,100,100,100,100,100,100,101,201,201,201,201,201,201,201,201,201,201,101,100,100,101,201,201,201,201,201,201,201,201,201,201,200,100,100,100,100,100,100,100,100,100,100,100,100
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
116,116,116,116,116,116,116,116,116,116,116,116,104,203,203,202,203,205,202,203,202,205,205,102,116,116,104,202,203,204,205,202,203,202,205,203,204,105,116,116,116,116,116,116,116,116
116,116,116,116,116,116,116,116,116,216,216,216,208,-1,-1,131,-1,-1,-1,-1,-1,-1,-1,208,216,216,208,-1,-1,-1,-1,-1,131,-1,-1,91,-1,208,116,116,116,116,116,116,116,116
116,116,116,116,116,116,116,116,116,216,216,216,207,-1,-1,-1,-1,-1,-1,7,-1,97,-1,207,216,216,207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,207,116,116,116,116,116,116,116,116
116,116,116,116,116,116,116,116,116,216,216,216,207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,207,216,216,207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,207,116,116,116,116,116,116,116,116
116,116,116,116,116,116,116,116,116,216,216,216,207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,207,216,216,207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,207,116,116,116,116,116,116,116,116
116,116,116,116,116,116,116,116,116,216,216,216,206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,206,216,216,206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,206,116,116,116,116,116,116,116,116
116,116,116,116,116,116,116,116,116,116,116,116,105,202,203,202,203,203,204,202,203,202,204,104,116,116,105,205,202,204,203,202,204,202,205,203,203,105,116,116,116,116,116,116,116,116
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116
EndStage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
